Customer City,Customer Name
NEW HAVEN,CONNECTICUT AGRI EXP STATION
NEW HAVEN,REGIONAL WATER AUTHORITY
NEW HAVEN,SUPERIOR ALUMINUM ALLOYS
NEW HAVEN,VALISURE LLC
NEW HAVEN,YALE UNIVERSITY
NEW HILL,DUKE ENERGY PROGRESS CORPORATION
NEW HOLLAND,BERK TEK
NEW HUDSON,CONTINENTAL ALUMINUM
NEW JOHNSONVILLE,MATHESON TRI-GAS
NEW LONDON,CONNECTICUT COLLEGE
NEW LONDON,PERFECSEAL - NEW LONDON
NEW MADRID,GRANGES
NEW MARKET,HOWELL METAL COMPANY
NEW ORLEANS,CHEVRON
NEW ORLEANS,CITY OF NEW ORLEANS
NEW ORLEANS,"FREEPORT-McMORAN SULPHUR, INC."
NEW ORLEANS,LOUISIANA MEDICAL CENTER
NEW ORLEANS,LOUISIANA STATE OF
NEW ORLEANS,LOUISIANA STATE UNIV - NEW ORLEANS
NEW ORLEANS,TULANE UNIVERSITY
NEW ORLEANS,UNIVERSITY OF NEW ORLEANS
NEW ORLEANS,XAVIER UNIVERSITY OF LOUISIANA
NEW PALTZ,SUNY NEW PALTZ
NEW PROVIDENCE,CHEMETALL US INC
NEW TOWN,T & T MEASUREMENTS INC
NEW ULM,MINNESOTA VALLEY TESTING LABS INC
NEW YORK,4G'S TRADING CORP
NEW YORK,ADVANCED ACCELERATOR APPLICATIONS U
NEW YORK,AGGAMIN BIOLOGICS
NEW YORK,AMERICAN MUSEUM OF NAT HISTORY
NEW YORK,AVON PRODUCTS
NEW YORK,COLLECTORS UNIVERSE
NEW YORK,COLUMBIA UNIVERSITY
NEW YORK,CON EDISON
NEW YORK,COTY US INC
NEW YORK,DIAGEO NORTH AMERICA
NEW YORK,FOREST LABORTORIES INC
NEW YORK,FOUR LLC
NEW YORK,HOSPITAL FOR SPECIAL SURGERY
NEW YORK,ICAHN SCHOOL OF MEDICINE MT SINAI
NEW YORK,JOHN JAY COLLEGE
NEW YORK,KADMON PHARMACEUTICALS
NEW YORK,KOWA HOLDINGS AMERICA INC
NEW YORK,MEMORIAL SLOAN-KETTERING CANCER CTR
NEW YORK,MUSEUM OF MODERN ART
NEW YORK,NEW YORK CITY DEPT OF HEALTH
NEW YORK,NEW YORK GENOME CENTER INC
NEW YORK,NEW YORK POLICE DEPARTMENT
NEW YORK,NEW YORK PRESBYTERIAN HOSPITAL
NEW YORK,NEW YORK STEM CELL FOUNDATION
NEW YORK,NEW YORK UNIV MEDICAL CENTER
NEW YORK,NEW YORK UNIV SCHOOL OF MEDICINE
NEW YORK,NEW YORK UNIVERSITY
NEW YORK,NYC CHIEF MEDICAL EXAMINER
NEW YORK,POPULATION COUNCIL
NEW YORK,RESEARCH FOUNDATION OF CUNY
NEW YORK,ROCKEFELLER UNIVERSITY
NEW YORK,SOTHEBY'S INC
NEW YORK,ST LUKES ROOSEVELT HOSPITAL
NEW YORK,THE ROCKEFELLER UNIVERSITY
NEW YORK,US DEPARTMENT OF ENERGY
NEW YORK,WEILL MEDICAL COLLEGE OF CORNELL
NEW YORK,YESHIVA UNIVERSITY
NEWARK,CARDOLITE CORPORATION
NEWARK,CORROSION TESTING LABORATORIES
NEWARK,ENTERGY NUCLEAR OPERATIONS INC
NEWARK,EVERGREEN OIL
NEWARK,FIRST STATE TESTING LABORATORIES LL
NEWARK,GRAVER TECHNOLOGIES
NEWARK,HOLOGIC INC
NEWARK,INNOSPEC FUEL SPECIALTIES
NEWARK,LUMINIST INC.
NEWARK,MATHESON GAS PRODUCTS
NEWARK,NEW JERSEY INSTITUTE OF TECHNOLOGY
NEWARK,PASSAIC VALLEY SEWERAGE COMMISSION
NEWARK,PSE & G RESEARCH CORPORATION
NEWARK,REVANCE THERAPEUTICS INC
NEWARK,UNIV OF MEDICINE & DENTISTRY
NEWARK,UNIVERSITY OF DELAWARE
NEWBERRY,WOOD ENVIRONMENT & INFRASTRUCTURE
NEWBURGH,ENVIROTEST LABORATORIES INC.
NEWBURGH,MOUNT SAINT MARY COLLEGE
NEWBURY PARK,AMGEN INC
NEWBURYPORT,ITW FOILS
NEWBURYPORT,PCI SYNTHESIS
NEWELL,HENWIL CORPORATION
NEWNAN,THE WILLIAM L BONNELL COMPANY INC
NEWNAN,UNIVERSITY OF WEST GEORGIA
NEWPORT,NORTHERN KENTUCKY UNIVERSITY
NEWPORT,PINE TREE CASTINGS
NEWPORT BEACH,LAUB BIOCHEMICALS CORPORATION
NEWPORT NEWS,CANON VIRGINIA INC
NEWPORT NEWS,CHRISTOPHER NEWPORT UNIV
NEWPORT NEWS,CITY OF NEWPORT NEWS
NEWPORT NEWS,COMPRO BUSINESS SERVICES LLC
NEWPORT NEWS,HUNTINGTON INGALLS INDUSTRIES
NEWPORT NEWS,NEWPORT NEWS SHIPBUILDING
NEWPORT NEWS,THE MARINERS' MUSEUM
NEWTON,HC STARCK INC
NEWTON,PARK AEROSPACE TECHNOLOGIES CORP
NEWTON,STC BIOLOGICS INC
NEWTOWN,NOVATIA LLC
NICHOLASVILLE,ALLTECH INC
NICHOLASVILLE,COMPLIANCE ADVANTAGE
NILES,TEI ANALYTICAL INC
NINETY SIX,FUJIFILM USA INC
NISKAYUNA,GE GLOBAL RESEARCH
NORCO,MOTIVA ENTERPRISES LLC
NORCO,VALERO REFINING CO - LOUISIANA
NORCROSS,ANALYTICAL SERVICES INC
NORCROSS,ARCONIC INC
NORCROSS,ENCOMPASS PHARMACEUTICALS SERVICES
NORCROSS,IMMUCOR INC
NORCROSS,UNITED CONTROLS INTERNATIONAL
NORFOLK,EASTERN VIRGINIA MEDICAL SCHOOL
NORFOLK,NAVY PUBLIC WORKS CENTER
NORFOLK,NORFOLK STATE UNIVERSITY
NORFOLK,OLD DOMINION UNIVERSITY
NORMAL,ALABAMA A&M UNIVERSITY
NORMAN,UNIVERSITY OF OKLAHOMA
NORRISTOWN,EMERSON RESOURCES INCORPORATED
NORTH ATTLEBORO,METALOR USA REFINING
NORTH BILLERICA,FLIR SYSTEMS INC BOSTON
NORTH BILLERICA,LANTHEUS MEDICAL IMAGING
NORTH BRUNSWICK,ADLAI NORTYE USA
NORTH BRUNSWICK,GENEWIZ INC
NORTH BRUNSWICK,ORTHOBOND CORPORATION
NORTH CANTON,TEST AMERICA LABORATORIES INC
NORTH CANTON,TESTAMERICA AIR EMISSIONS CORP DBA
NORTH CHARLESTON,INGEVITY CORP
NORTH CHICAGO,ABBOTT LABORATORIES
NORTH CHICAGO,ABBVIE INC
NORTH CHICAGO,EMCO CHEMICAL DISTRIBUTORS INC
NORTH CHICAGO,GILLETTE COMPANY
NORTH CHICAGO,ROSALIND FRANKLIN UNV OF
NORTH COLLINS,CRESCENT MANUFACTURING
NORTH DARTMOUTH,MASSACHUSETTS UNIVERSITY OF
NORTH EAST,ELECTRIC MATERIALS
NORTH KANSAS CITY,PAS TECHNOLOGIES INC
NORTH KINGSTOWN,DOMINION DIAGNOSTICS LLC
NORTH KINGSTOWN,FUJIFILM ELECTRONIC MATERIALS USA I
NORTH KINGSTOWN,"INTERNATIONAL DIOXCIDE, INC"
NORTH LAS VEGAS,BIGELOW AEROSPACE
NORTH LITTLE ROCK,L'OREAL USA PRODUCTS INC
NORTH PLATTE,STATE OF NEBRASKA
NORTH PORT ARTHUR,CHEMTEX
NORTH WALTHAM,FRESENIUS MEDICAL CARE NA  (HQ)
NORTH WALTHAM,IMMUNOGEN INC
NORTH WHITE PLAINS,LGI FORENSIC ENGINEERING PC
NORTHAMPTON,CLEAN SLATE
NORTHAMPTON,SMITH COLLEGE
NORTHBROOK,AGENSYS INC
NORTHBROOK,ASTELLAS PHARMA USA INC (HQ)
NORTHBROOK,CULLIGAN INTERNATIONAL
NORTHBROOK,KAPSTONE PAPER AND PACKAGING CORPOR
NORTHBROOK,OLD WORLD INDUSTRIES LLC
NORTHBROOK,UNDERWRITERS LABS INC
NORTHFIELD,CARLETON COLLEGE
NORTHFIELD,SHELDAHL FLEXIBLE TECHNOLOGIES INC
NORTHFIELD,STEPAN COMPANY (X)
NORTHGLENN,B&B BLENDING LLC
NORTHGLENN,CITY OF NORTHGLENN
NORTHLAKE,SCHOLLE PACKAGING
NORTHRIDGE,CALIFORNIA STATE UNIV - NORTHRIDGE
NORTHRIDGE,MEDTRONIC MINIMED
NORTHVALE,ABON PHARMACEUTICALS
NORTHVILLE,BREMBO NORTH AMERICA HOMER INC
NORTHWOOD,NORTH AMERICAN SCIENCE
NORTHWOOD,NORTH AMERICAN SCIENCE ASSOCIATES
NORTON,ENVIRONMENTAL MONITORING
NORWALK,KING INDUSTRIES
NORWALK,US SURGICAL CORP
NORWELL,CLEAN HARBORS
NORWICH,KERRY BIOSCIENCE
NORWICH,NORWICH PHARMACEUTICALS INC
NOTRE DAME,NOTRE DAME UNIV
NOTRE DAME,SAINT MARYS COLLEGE
NOTRE DAME,UNIVERSITY OF NOTRE DAME
NOVATO,BIOMARIN PHARMACEUTICAL INC
NOVATO,DICKINSON CORPORATION
NOVATO,NOVATO UNIFIED SCHOOL DISTRICT
NOVATO,ULTRAGENYX PHARMACEUTICALS
NOVI,DUREZ CORP.
NOVI,SOMNIO GLOBAL L3C
NUTLEY,ATLANTIC SCALE COMPANY INC
O FALLON,ST CHARLES COUNTY GOVERNMENT
OAK BROOK,BLISTEX INC
OAK CREEK,ASHLAND INC
OAK CREEK,ELECTROTEK CORPORATION
OAK CREEK,KANEKA AMERICA CORPORATION
OAK CREEK,SPECIALTY UNDERWRITERS LLC
OAK RIDGE,B&W  Y12 LLC
OAK RIDGE,CONSOLIDATED NUCLEAR SECURITY LLC
OAK RIDGE,LEIDOS OAK RIDGE
OAK RIDGE,MATERIALS & CHEMISTRY LABORATORY IN
OAK RIDGE,MATERIALS ENGINEERING & TESTING
OAK RIDGE,NAVARRO RESEARCH AND ENGINEERING IN
OAK RIDGE,OAK RIDGE NATIONAL LABS
OAK RIDGE,PERMA-FIX ENVIRONMENTAL SERVICES
OAK RIDGE,US DEPT OF ENERGY
OAK RIDGE,UT  BATTELLE LLC
OAK RIDGE,UT BATTELLE LLC
OAKDALE,PACE ANALYTICAL LIFE SCIENCES LLC
OAKDALE,SUFFOLK COUNTY WATER AUTHORITY
OAKLAND,ALAMEDA COUNTY SHERIFF DEPT
OAKLAND,CITY OF OAKLAND
OAKLAND,COLLAGEN MATRIX INC
OAKLAND,"CWAL, INC"
OAKLAND,EAST BAY MUNICIPAL UTILITY DISTRICT
OAKLAND,KAISER PERMANENTE
OAKWOOD VILLAGE,AGMET LLC
OCEAN SPRINGS,ALVIX LABORATORIES LLC
OCEAN SPRINGS,MICRO METHODS LABORATORY
OCEANSIDE,CORE SUPPLEMENT TECHNOLOGY INC
OCEANSIDE,HYDRANAUTICS
OCEANSIDE,NITTO DENKO TECHNICAL CORPORATION
ODESSA,GCC PERMIAN LLC
ODESSA,JEAN NIEL INC
ODESSA,PENATEK INDUSTRIES LTD
OGDEN,AUTOLIV ASP INC
OGDEN,TCR COMPOSITES
OGDEN,WEBER STATE UNIVERSITY
OGDEN,WESTINGHOUSE ELECTRIC CO LLC
OKLAHOMA CITY,ALLERGY LABORATORIES INC
OKLAHOMA CITY,ALPHA ANALYTICAL
OKLAHOMA CITY,AMERICAN BIOMEDICAL GROUP INC
OKLAHOMA CITY,ANALYTICAL EDGE LABORATORIES
OKLAHOMA CITY,CITY OF OKLAHOMA CITY
OKLAHOMA CITY,CONSUMER PRODUCT SAFETY COMM.
OKLAHOMA CITY,FAA  AC ACCTG OFC
OKLAHOMA CITY,JANUARY ENVIRONMENTAL SERVICES
OKLAHOMA CITY,OKLAHOMA DEPT ENVIRONMENTAL QUALITY
OKLAHOMA CITY,OKLAHOMA DEPT OF AGRICULTURE
OKLAHOMA CITY,OKLAHOMA DEPT OF ENVIRONMENTAL QUAL
OKLAHOMA CITY,OKLAHOMA MEDICAL RESEARCH FOUNDATIO
OKLAHOMA CITY,OKLAHOMA STATE BUREAU OF INVESTIGAT
OKLAHOMA CITY,UNIV OF OKLAHOMA
OLATHE,CITY OF OLATHE
OLATHE,GENERAL TECHNOLOGIES SPC
OLD BETHPAGE,HITEMCO MEDICAL APPLICATIONS INC
OLD HICKORY,DUPONT NPC/GRIFFIN CORPORATION.
OLD HICKORY,INVISTA S.A.R.L.
OLIVEHURST,HAWTHORNE HYDROPONICS
OLYMPIA,AGBANGA KARITE LLC
OLYMPIA,STATE OF WASHINGTON
OLYMPIA,WASHINGTON STATE DEPT OF AGRICULTUR
OMAHA,**USE 1333771***SD ACQUISITION
OMAHA,COLLEGE OF SAINT MARY
OMAHA,CONAGRA FOODS INC
OMAHA,CREIGHTON UNIVERSITY
OMAHA,ENVISION PLASTICS
OMAHA,"FORTIGEN GENEVA, LLC"
OMAHA,METROPOLITAN UTILITIES
OMAHA,MIDWEST LABORATORIES INC
OMAHA,PHARMGATE LLC
OMAHA,WARREN DISTRIBUTION
ONALASKA,MATHY TECHNOLOGY & ENGINEERING
ONTARIO,AAREN SCIENTIFIC INC
ONTARIO,"DISCUS DENTAL, A PHILIPS CO."
ONTARIO,IAPMO TESTING & SERVICES LLC
ONTARIO,NIAGARA BOTTLING
ONTARIO,UYEMURA INTERNATIONAL CORPORATION
ORANGE,"ALLIANCE FUNDING GROUP, INC."
ORANGE,CHAPMAN UNIVERSITY
ORANGE,EI DUPONT DE NEMOURS
ORANGE,EMS ANALYTICAL
ORANGE,LYCORED CORPORATION
ORANGE,SABINE RIVER AUTHORITY OF TEXAS
ORANGE,ZYMO RESEARCH
ORANGEBURG,ALBEMARLE CORPORATION
ORANGEBURG,SOUTH CAROLINA STATE UNIV
ORANGEBURG,ZEUS INDUSTRIAL PRODUCTS INCORPORAT
ORCHARD PARK,THE MENTHOLATUM CO INC
OREGON,CHEMTRADE REFINERY SOLUTIONS LTD
OREGON,TOLEDO REFINING COMPANY LLC
OREM,US SYNTHETIC CORPORATION
OREM,UTAH VALLEY STATE UNIVERSITY
ORISKANY,COVENTYA INC
ORLANDO,ADVENTHEALTH ORLANDO
ORLANDO,BOARD OF COUNTY COMMISSIONERS
ORLANDO,CELMARK INTERNATIONAL INC
ORLANDO,FLORIDA HOSPTIAL
ORLANDO,LOCKHEED MARTIN CORPORATION
ORLANDO,NASA KENNEDY SPACE CENTER
ORLANDO,ORANGE COUNTY
ORLANDO,ORLANDO UTILITIES
ORLANDO,SEAWORLD PARKS & ENTERTAINMENT
ORLANDO,UNIVERSITY OF CENTRAL FLORIDA
ORONO,UNIVERSITY OF MAINE
ORRVILLE,THE JM SMUCKER COMPANY
OSCEOLA,BIG RIVER STEEL LLC
OSCEOLA,VISKASE CORP
OSHKOSH,CURWOOD INC
OSHKOSH,OSHKOSH CORPORATION
OSWEGO,FOX METRO WATER RECLAMATION DISTRIC
OSWEGO,NOVELIS CORPORATION-OSWEGO WORKS
OSWEGO,STATE UNIVERSITY OF NEW YORK
OSWEGO,SUNY OSWEGO
OTHELLO,"AV LABS, INC."
OTHELLO,KUO TESTING LABS
OTTAWA,AGRICULTURE & AGRI-FOOD CANADA
OTTAWA,DNA GENOTEK INC
OTTAWA,NATIONAL RESEARCH COUNCIL CANADA
OTTAWA,SIGAN AMERICA LLC
OTTAWA,Thermo Fisher Scientific Canada
OTTAWA,UNIVERSITY OF OTTAWA
OWATONNA,VIRACON
OWENSBORO,"MPD COMPONENTS, INC."
OWENSBORO,SWEDISH MATCH
OXFORD,MIAMI UNIVERSITY
OXFORD,NOVACHEM LABORATORIES INC
OXFORD,OXFORD BIOMEDICAL RESEARCH INC.
OXFORD,RBC BEARINGS
PACE,"TAMINCO METHYLAMINES, INC"
PACOIMA,COSMETIC ENTERPRISES LTD
PALATKA,ST JOHNS RIVER WATER MGMT DISTRICT
PALMDALE,PALMDALE WATER DISTRICT
PALO ALTO,CITY OF PALO ALTO PUBLIC WORKS
PALO ALTO,COOPER TESTING LABS
PALO ALTO,DANISCO US INC
PALO ALTO,HEWLETT PACKARD
PALO ALTO,MPROBE INC
PALO ALTO,NANOSYS INC
PANAMA CITY,QUALITY ANALYTICAL LABS
PAOLI,"DEPUY SYNTHES PRODUCTS, LLC"
PARAMOUNT,CALTECH ENVIRONMENTAL LAB
PARAMUS,STERI-PHARMA LLC
PARAMUS,SUEZ NORTH AMERICA  (HQ)
PARMA,NUNHEMS USA INC
PARRISH,NELSON BROTHERS INC
PARSIPPANY,ASCENSIA DIABETES CARE US INC
PARSIPPANY,CHEMTRADE CHEMICALS CORPORATION
PARSIPPANY,DSM NUTRITIONAL PRODUCTS
PARSIPPANY,EVONIK DEGUSSA CORPORATION
PARSIPPANY,FERRING INTERNATIONAL PHARMASCIENCE
PARSIPPANY,FERRING PRODUCTION INC
PARSIPPANY,GAF
PARSIPPANY,TIFFANY AND COMPANY
PASADENA,AKZO NOBEL POLYMER
PASADENA,AVERY DENNISON CORPORATION
PASADENA,CALIFORNIA INSTITUTE OF TECHNOLOGY
PASADENA,CALTECH
PASADENA,CAMIN CARGO CONTROL INC
PASADENA,"CELLULAR REPROGRAMMING, INC."
PASADENA,CITY OF PASADENA
PASADENA,EQUISTAR CHEMICALS LP
PASADENA,ETHYL CORPORATION
PASADENA,INSPECTORATE AMERICA CORP
PASADENA,INTERTEK CALEB BRETT
PASADENA,LUBRIZOL.
PASADENA,NASA JPL JET PROPULSION LABORATORY
PASADENA,PCI NITROGEN  LLC
PASADENA,SAN JACINTO COLLEGE DISTRICT
PASCAGOULA,CHEVRON PRODUCTS CO
PASCO,"MUKANG LABS, INC"
PASO ROBLES,HALTER RANCH VINEYARD
PATRICK AFB,PATRICK AIR FORCE BASE
PATTERSON,JRS PHARMA
PATUXENT RIVER,NAVAL AIR WARFARE CENTER
PAULSBORO,VALERO REFINING CO - NJ
PAWTUCKET,DENISON PHARMACEUTICALS INC
PEABODY,CARL ZEISS SMT INC
PEABODY,JEOL USA INC.
PEABODY,PRIVO TECHNOLOGIES
PEACHTREE CITY,HUVEPHARMA INC
PEAPACK,HENRY P THOMSON INC
PEARL CITY,HAWAII DEPARTMENT OF HEALTH
PEARL CITY,STATE OF HAWAII
PEARL CITY,STATE OF HAWAII DEPT OF HEALTH
PEARL RIVER,#USE 502519 WYETH PHARMACEUTICALS
PEKIN,FLSMIDTH PEKIN OPERATIONS
PENDLETON,CONFEDERATED TRIBES OF UMATILLA
PENNSVILLE,SIEGFRIED USA INC
PENSACOLA,MCSWAIN ENGINEERING INC
PENSACOLA,PENSACOLA STATE COLLGE
PENSACOLA,PLASMINE TECHNOLOGY
PEORIA,CATERPILLAR INC
PEORIA,LIBERTY STEEL & WIRE
PEORIA,PDC LABORATORIES INC
PEORIA,PMP FERMENTATION PRODUCTS INC
PEORIA,UNIVERSITY OF ILLINOIS
PEPPERELL,MASY BIOSERVICES
PERRIS,EASTERN MUNICIPAL WATER DISTRICT
PERRYSBURG,MASTER CHEMICAL CORPORATION
PERRYSBURG,O-I OWENS ILLINOIS WORLD HQ
PERRYVILLE,TG MISSOURI CORPORATION
PERU,AMERICAN NICKELOID COMPANY
PETALUMA,BIOSEARCH TECHNOLOGIES
PETALUMA,CITY OF PETALUMA
PETALUMA,DOW DEVELOPMENT LABORATORIES LLC
PETALUMA,MOLECULAR BIOPRODUCTS INC
PETALUMA,SONOMA PHARMACEUTICALS INC
PETERSBURG,BOEHRINGER INGELHEIM CHEMICALS
PETERSBURG,VIRGINIA STATE UNIVERSITY
PEWAUKEE,COOPER POWER SYSTEMS
PHILADELPHIA,ABBEY COLOR INC
PHILADELPHIA,AMVAC CHEMICAL CORP
PHILADELPHIA,BRASKEM AMERICA INC
PHILADELPHIA,CHILDRENS HOSPITAL OF PHILADELPHIA
PHILADELPHIA,CHILDREN'S HOSPITAL OF PHILADELPHIA
PHILADELPHIA,CITY OF PHILADELPHIA
PHILADELPHIA,COATING AND CONVERTING TECHNOLOGIES
PHILADELPHIA,CROWN HOLDINGS INC
PHILADELPHIA,DALARE ASSOCIATES INC
PHILADELPHIA,DELAVAU LLC
PHILADELPHIA,FMC CORPORATION
PHILADELPHIA,FOX CHASE CANCER CENTER
PHILADELPHIA,INSTITUTE FOR CANCER RESEARCH
PHILADELPHIA,INTERNATIONAL CHEMICAL
PHILADELPHIA,LA SALLE UNIVERSITY
PHILADELPHIA,LANNETT COMPANY INC
PHILADELPHIA,MONELL CHEMICAL SCIENCE CTR
PHILADELPHIA,NORTHEAST METAL TRADER
PHILADELPHIA,PEROXYCHEM LLC
PHILADELPHIA,PHILADELPHIA ENERGY SOLUTION
PHILADELPHIA,PHILADELPHIA UNIVERSITY
PHILADELPHIA,PHILADELPHIA WATER DEPARTMENT
PHILADELPHIA,RICHARDSAPEX
PHILADELPHIA,SPARK THERAPEUTICS INC
PHILADELPHIA,TEMPLE UNIVERSITY
PHILADELPHIA,THE WISTAR INSTITUTE
PHILADELPHIA,THOMAS JEFFERSON UNIVERSITY
PHILADELPHIA,UNITED STATES MINT
PHILADELPHIA,UNIVERSITY OF PENNSYLVANIA
PHILADELPHIA,UNIVERSITY OF THE SCIENCES
PHILIPSBURG,DRUCKER DIAGNOSTICS
PHILLIPS,PHILLIPS PLATING CORPORATION
PHILLIPSBURG,MCWANE DUCTILE
PHILO,ROEDERER ESTATE INC
PHOENIX,ARIZONA DEPT OF HEALTH SERVICES
PHOENIX,ARIZONA PUBLIC SERVICE COMPANY
PHOENIX,ASM AMERICA INC
PHOENIX,CLIMAX MOLYBDENUM
PHOENIX,FIBERQUANT ANALYTICAL SERVICES
PHOENIX,FOREVER NUTRACEUTICAL LLC
PHOENIX,FREEPORT-MCMORAN CORPORATION
PHOENIX,HEALTH SERVICES ARIZONA DEPT OF
PHOENIX,LAB EXPRESS INC
PHOENIX,LINDE ELECTRONICS
PHOENIX,MARLYN NUTRACEUTICALS INC
PHOENIX,METALS ENGINEERING & TESTING
PHOENIX,MOTZZ LABORATORY INC
PHOENIX,"MPR SERVICES, INC."
PHOENIX,"NXP USA, INC"
PHOENIX,ON SEMICONDUCTOR
PHOENIX,PHELPS DODGE
PHOENIX,POLYMICRO TECHNOLOGIES LLC
PHOENIX,PRECISION SCIENCE
PHOENIX,SALT RIVER PROJECT
PHOENIX,SUMCO SOUTHWEST CORP
PHOENIX,SUMITOMO CHEMICAL ADVANCED TECHNOLO
PHOENIX,TESSENDERLO KERLEY INC
PHOENIX,TRANSLATIONAL GENOMICS RSCH INST
PHOENIXVILLE,SHARP CLINICAL SERVICES INC
PIERRE,SOUTH DAKOTA CRIMINAL INVESTIGATION
PIERRE,SOUTH DAKOTA HEALTH DEPARTMENT
PIKETON,FLUOR B&W PORTSMOUTH LLC
PIKETON,UNITED STATES ENRICHMENT CORP
PIKEVILLE,TRI-STATE LABORATORY SERVICE LLC
PINE BROOK,ALVOGEN
PINE HALL,KOBE WIELAND COPPER PRODUCTS LLC
PINEVILLE,CLECO POWER LLC
PINEVILLE,RUTLAND PLASTIC TECHNOLOGIES
PIPESTONE,HOCKING INTERNATIONAL LABORATORIES
PISCATAWAY,GE HEALTHCARE
PISCATAWAY,HEALTH AND BEAUTY USA
PISCATAWAY,INGERSOLL RAND COMPANY
PISCATAWAY,ROBERTET FLAVORS INC
PISCATAWAY,RUTGERS UNIVERSITY
PISCATAWAY,UNIV OF MEDICINE & DENTISTRY
PISGAH FOREST,PISGAH LABS INC
PITTSBURG,BIOZONE LABORATORIES INC
PITTSBURG,HENDERSON MANUFACTURING
PITTSBURGH,**** OBS *** FISHER SCIENTIFIC
PITTSBURGH,**USE 1033311**MICROSEEPS
PITTSBURGH,ALLEGHENY COUNTY CORONER'S OFFICE
PITTSBURGH,ARLANXEO USA LLC
PITTSBURGH,BIG HEART PET BRANDS
PITTSBURGH,CALGON CARBON CORPORATION
PITTSBURGH,CARMEUSE NORTH AMERICA SVCS
PITTSBURGH,CARNEGIE MELLON UNIVERSITY
PITTSBURGH,CHEMIMAGE CORP
PITTSBURGH,COVESTRO LLC.
PITTSBURGH,DEL MONTE FOODS INC
PITTSBURGH,EVOQUA WATER TECHNOLOGIES LLC (HQ)
PITTSBURGH,FISHER SCIENTIFIC COMPANY LLC
PITTSBURGH,Fisher Scientific LLC
PITTSBURGH,INTERPACE DIAGNOSTICS
PITTSBURGH,KOP-COAT INC
PITTSBURGH,KOPPER INC
PITTSBURGH,LANXESS SOLUTIONS US INC (HQ)
PITTSBURGH,MAGEE WOMENS RESEARCH INSTITUTE
PITTSBURGH,MATTHEWS INTERNATIONAL CORP
PITTSBURGH,MICROBAC LABORATORIES INC (HQ)
PITTSBURGH,MINE SAFETY APPLIANCES
PITTSBURGH,NATIONAL INST SAFETY & HEALTH
PITTSBURGH,"NOVEOME BIOTHERAPEUTICS, INC."
PITTSBURGH,PENN AMERICAN WATER
PITTSBURGH,PENNSYLVANIA COMMONWEALTH OF
PITTSBURGH,PITTSBURGH WATER AND
PITTSBURGH,PNA INNOVATIONS INC
PITTSBURGH,POINT PARK UNIVERSITY
PITTSBURGH,PPG INDUSTRIES INC
PITTSBURGH,PROCESS INSTRUMENTS INC
PITTSBURGH,UNITED STATES STEEL CORPORATION
PITTSBURGH,UNIV OF PITTSBURGH
PITTSBURGH,UNIV PITTSBURG MEDICAL CENTER
PITTSBURGH,UNIVERSITY OF PITTSBURGH
PITTSBURGH,US DEPARTMENT OF ENERGY
PITTSBURGH,VALSPAR
PITTSBURGH,WATSON STANDARD CO
PITTSBURGH,WESCO DISTRIBUTION INC
PITTSBURGH,WESTERN PENNSYLVANIA HOSPITAL
PITTSBURGH,WESTINGHOUSE ELECTRIC CO
PITTSFIELD,SABIC INNOVATIVE PLASTICS
PITTSVILLE,BADGER STATE FRUIT PROCESSING INC
PLACENTIA,VITA-HERB NUTRICEUTICALS INC
PLAINSBORO,FIRMENICH INC
PLAINSBORO,INTEGRA LIFESCIENCES
PLAINSBORO,XENOBIOTIC LABORATORIES INC
PLAINVIEW,CERTIFIED LABORATORIES
PLAINVIEW,"HUSKER AG, LLC"
PLAINVIEW,PLAINVIEW BIOENERGY LLC
PLAINVILLE,TUNXIS LABORATORIES LLC
PLANO,COLLIN COLLEGE - PLANO
PLANO,DR PEPPER/SEVEN UP MFG
PLANO,FRITO LAY NORTH AMERICA
PLANT CITY,AMERICAN WATER CHEMICALS INC
PLANTATION,GOODWIN BIOTECHNOLOGY INC
PLAQUEMINE,INEOS OXIDE
PLAQUEMINE,SHINTECH LOUISIANA LLC
PLEASANT PRAIRIE,MG SCIENTIFIC
PLEASANTON,HITACHI HIGH TECHNOLOGY AMERICA
PLEASANTON,NDE ANALYTICAL SERVICES
PLEASANTON,ROCHE MOLECULAR SYSTEMS (HQ)
PLEASANTON,SHAKLEE CORPORATION
PLEASANTON,UNCHAINED LABS
PLYMOUTH,BRUGOLA OEB INDUSTRIALE USA INC
PLYMOUTH,INNOVATECH LABS LLC
PLYMOUTH,LAKELAND UNIVERSITY
PLYMOUTH,MEDIVATORS INC
PLYMOUTH,PROMED PHARMA LLC
PLYMOUTH,SILK TECHNOLOGIES LTD
POCATELLO,IDAHO STATE UNIVERSITY
POINT COMFORT,FORMOSA PLASTICS CORPORATION
POINTE-CLAIRE,MERCK FROSST CANADA INC
POMONA,CAL POLYTECHNIC UNIV POMONA
POMONA,CONSOLIDATED PRECISION PRODUCTS
POMONA,ENVIRO-CHEM INC
POMONA,KC PHARMACEUTICALS
POMPANO BEACH,MICRO TYPING SYSTEMS INC
PONCE,"BECKTON ENVIRONMENTAL LABORATORIES,"
PONCE,JR BIOMEDICAL & INSTRUMENTATION
PONCE,PROJECT SPECIALISTS OF PR INC
PONTIAC,AKZO NOBEL CAR REFINISHES NORTH AME
PONTIAC,HEAT TREATING SERVICES
PONTIAC,OAKLAND COUNTY HEALTH DIVISION LAB
